32583;2009; 2;27;15; 2;28;15; 3;  0; 0
32583;2009; 2;27;18; 2;28;18; 6;  0; 0
32583;2009; 2;27;21; 2;28;21; 9;315; 2
32583;2009; 2;28; 0; 2;28; 0;12;  0; 0
32583;2009; 2;28; 3; 2;28; 3;15;320; 1
32583;2009; 2;28; 6; 2;28; 6;18;325; 2
32583;2009; 2;28; 9; 2;28; 9;21;  0; 0
32583;2009; 2;28;12; 3; 1;12; 0;  0; 0
32583;2009; 2;28;15; 3; 1;15; 3;340; 4
32583;2009; 2;28;18; 3; 1;18; 6;360; 6
32583;2009; 2;28;21; 3; 1;21; 9;325; 6
32583;2009; 3; 1; 0; 3; 1; 0;12;330; 6
32583;2009; 3; 1; 3; 3; 1; 3;15;315; 6
32583;2009; 3; 1; 6; 3; 1; 6;18;300; 8
32583;2009; 3; 1; 9; 3; 1; 9;21;315;10
32583;2009; 3; 1;12; 3; 2;12; 0;340; 8
